STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,VE_FORMS,COUNTY,MONTH,MONTHNAME,DAY,DAYNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,SCH_BUS,SCH_BUSNAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,MOD_YEAR,MOD_YEARNAME,VPICMAKE,VPICMAKENAME,VPICMODEL,VPICMODELNAME,VPICBODYCLASS,VPICBODYCLASSNAME,MAKE,MAKENAME,BODY_TYP,BODY_TYPNAME,ICFINALBODY,ICFINALBODYNAME,GVWR_FROM,GVWR_FROMNAME,GVWR_TO,GVWR_TONAME,TOW_VEH,TOW_VEHNAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,ROLLOVER,ROLLOVERNAME,IMPACT1,IMPACT1NAME,FIRE_EXP,FIRE_EXPNAME,MAK_MOD,MAK_MODNAME,AGE,AGENAME,SEX,SEXNAME,PER_TYP,PER_TYPNAME,INJ_SEV,INJ_SEVNAME,SEAT_POS,SEAT_POSNAME,REST_USE,REST_USENAME,REST_MIS,REST_MISNAME,HELM_USE,HELM_USENAME,HELM_MIS,HELM_MISNAME,AIR_BAG,AIR_BAGNAME,EJECTION,EJECTIONNAME,EJ_PATH,EJ_PATHNAME,EXTRICAT,EXTRICATNAME,DRINKING,DRINKINGNAME,ALC_STATUS,ALC_STATUSNAME,ATST_TYP,ATST_TYPNAME,ALC_RES,ALC_RESNAME,DRUGS,DRUGSNAME,DSTATUS,DSTATUSNAME,HOSPITAL,HOSPITALNAME,DOA,DOANAME,DEATH_MO,DEATH_MONAME,DEATH_DA,DEATH_DANAME,DEATH_YR,DEATH_YRNAME,DEATH_TM,DEATH_TMNAME,DEATH_HR,DEATH_HRNAME,DEATH_MN,DEATH_MNNAME,LAG_HRS,LAG_HRSNAME,LAG_MINS,LAG_MINSNAME,STR_VEH,DEVTYPE,DEVTYPENAME,DEVMOTOR,DEVMOTORNAME,LOCATION,LOCATIONNAME,WORK_INJ,WORK_INJNAME,HISPANIC,HISPANICNAME
41,Oregon,410423,1,1,1,37,9,September,23,23,12,12:00pm-12:59pm,9,9,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Rural,4,Minor Arterial,1996.0,1996,515.0,Lexus,2182.0,LS,13.0,Sedan/Saloon,59.0,Lexus,4.0,"4-door sedan, hardtop",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,3.0,Rollover,12.0,12 Clock Point,0.0,No or Not Reported,59032.0,Lexus LS-400/430/460/460L/600h/600hL,86,86 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,9,Deployment- Unknown Location,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Test Not Given,1,EMS Air,0,Not Applicable,10,October,12,12,2023,2023,535,535,5,5:00-5:59,35,35,449,449,26,26,0,,,,,0,Occupant of a Motor Vehicle,0,No,7,Non-Hispanic
41,Oregon,410423,1,2,1,37,9,September,23,23,12,12:00pm-12:59pm,9,9,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Rural,4,Minor Arterial,1996.0,1996,515.0,Lexus,2182.0,LS,13.0,Sedan/Saloon,59.0,Lexus,4.0,"4-door sedan, hardtop",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,3.0,Rollover,12.0,12 Clock Point,0.0,No or Not Reported,59032.0,Lexus LS-400/430/460/460L/600h/600hL,82,82 Years,2,Female,2,Passenger of a Motor Vehicle In-Transport,2,Suspected Minor Injury (B),13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,9,Deployment- Unknown Location,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Test Not Given,0,Not Transported for Treatment,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,,,,,0,Occupant of a Motor Vehicle,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable)
41,Oregon,410424,1,1,2,59,9,September,25,25,5,5:00am-5:59am,4,4,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Rural,1,Interstate,1999.0,1999,448.0,Toyota,2217.0,RAV4,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),49.0,Toyota,14.0,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,3.0,Rollover,12.0,12 Clock Point,0.0,No or Not Reported,49402.0,Toyota RAV4 *,27,27 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,3,Suspected Serious Injury (A),11,"Front Seat, Left Side",20,None Used/Not Applicable,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,1,Yes (Alcohol Involved),2,Test Given,98,Unknown Test Type,30,0.030 % BAC,1,Yes (drugs involved),2,Test Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,,,,,0,Occupant of a Motor Vehicle,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable)
41,Oregon,410424,1,2,2,59,9,September,25,25,5,5:00am-5:59am,4,4,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Rural,1,Interstate,1999.0,1999,448.0,Toyota,2217.0,RAV4,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),49.0,Toyota,14.0,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,3.0,Rollover,12.0,12 Clock Point,0.0,No or Not Reported,49402.0,Toyota RAV4 *,35,35 Years,1,Male,2,Passenger of a Motor Vehicle In-Transport,4,Fatal Injury (K),13,"Front Seat, Right Side",20,None Used/Not Applicable,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,8,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Test Not Given,1,EMS Air,0,Not Applicable,9,September,30,30,2023,2023,2000,2000,20,20:00-20:59,0,0,134,134,56,56,0,,,,,0,Occupant of a Motor Vehicle,0,No,7,Non-Hispanic
41,Oregon,410424,2,1,2,59,9,September,25,25,5,5:00am-5:59am,4,4,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Rural,1,Interstate,2008.0,2008,456.0,MINI,1765.0,Clubman,5.0,Hatchback/Liftback/Notchback,69.0,Other Import,6.0,Station Wagon (excluding van and truck based),0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,0.0,No Rollover,6.0,6 Clock Point,0.0,No or Not Reported,69054.0,Other Import Mini-Cooper,49,49 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Test Not Given,0,Not Transported for Treatment,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,,,,,0,Occupant of a Motor Vehicle,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable)
41,Oregon,410425,1,1,2,5,10,October,12,12,8,8:00am-8:59am,0,0,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Urban,5,Major Collector,2006.0,2006,499.0,Kia,5499.0,Spectra,5.0,Hatchback/Liftback/Notchback,63.0,KIA,5.0,5-door/4-door hatchback,0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,0.0,No or Not Reported,63033.0,KIA Spectra/Spectra5,24,24 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",99,Reported as Unknown,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,1,Yes (Alcohol Involved),2,Test Given,1,Blood,0,0.000 % BAC,1,Yes (drugs involved),2,Test Given,5,EMS Ground,0,Not Applicable,10,October,12,12,2023,2023,938,938,9,9:00-9:59,38,38,1,1,38,38,0,,,,,0,Occupant of a Motor Vehicle,0,No,7,Non-Hispanic
41,Oregon,410425,2,1,2,5,10,October,12,12,8,8:00am-8:59am,0,0,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Urban,5,Major Collector,2010.0,2010,523.0,Subaru,2234.0,Forester,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),48.0,Subaru,14.0,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,0.0,No or Not Reported,48401.0,Subaru Forester,81,81 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,3,Suspected Serious Injury (A),11,"Front Seat, Left Side",99,Reported as Unknown,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,9,Deployment- Unknown Location,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,8,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,,,,,0,Occupant of a Motor Vehicle,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable)
41,Oregon,410426,1,1,2,31,10,October,12,12,13,1:00pm-1:59pm,56,56,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Rural,5,Major Collector,2007.0,2007,448.0,Toyota,2469.0,Camry,13.0,Sedan/Saloon,49.0,Toyota,4.0,"4-door sedan, hardtop",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,0.0,No or Not Reported,49040.0,Toyota Camry,54,54 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,3,Suspected Serious Injury (A),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,9,Deployment- Unknown Location,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,8,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,1,Yes (drugs involved),0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,,,,,0,Occupant of a Motor Vehicle,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable)
41,Oregon,410426,2,1,2,31,10,October,12,12,13,1:00pm-1:59pm,56,56,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Rural,5,Major Collector,2007.0,2007,460.0,Ford,1779.0,Focus,13.0,Sedan/Saloon,12.0,Ford,4.0,"4-door sedan, hardtop",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,3.0,Rollover,12.0,12 Clock Point,0.0,No or Not Reported,12037.0,Ford Focus,51,51 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,9,Deployment- Unknown Location,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,8,Not Reported,2,Test Given,1,Blood,0,0.000 % BAC,8,Not Reported,2,Test Given,0,Not Transported for Treatment,7,Died at Scene,10,October,12,12,2023,2023,1356,1356,13,13:00-13:59,56,56,0,0,0,0,0,,,,,0,Occupant of a Motor Vehicle,0,No,7,Non-Hispanic
41,Oregon,410427,1,1,3,17,10,October,12,12,19,7:00pm-7:59pm,27,27,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,2,Urban,3,Other Principal Arterial,2022.0,2022,467.0,Chevrolet,24906.0,Silverado HD,60.0,Pickup,20.0,Chevrolet,67.0,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0.0,Not Applicable,13.0,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",13.0,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,0.0,No Rollover,62.0,Left-Front Side,0.0,No or Not Reported,20880.0,"Chevrolet Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",43,43 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,3,Suspected Serious Injury (A),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,9,Deployment- Unknown Location,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,1,Yes (drugs involved),2,Test Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,,,,,0,Occupant of a Motor Vehicle,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable)
41,Oregon,410427,2,1,3,17,10,October,12,12,19,7:00pm-7:59pm,27,27,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,2,Urban,3,Other Principal Arterial,2018.0,2018,532.0,Kenworth,2733.0,T680,66.0,Truck-Tractor,85.0,Kenworth,66.0,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0.0,Not Applicable,18.0,"Class 8: 33,001 lbs. and above (14,969 kg and above)",18.0,"Class 8: 33,001 lbs. and above (14,969 kg and above)",1.0,One Trailer,0.0,No Special UseÂ Noted,0.0,Not Applicable,0.0,No Rollover,62.0,Left-Front Side,0.0,No or Not Reported,85881.0,Kenworth Medium/Heavy - CBE,50,50 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Test Not Given,0,Not Transported for Treatment,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,,,,,0,Occupant of a Motor Vehicle,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable)
41,Oregon,410427,3,1,3,17,10,October,12,12,19,7:00pm-7:59pm,27,27,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,2,Urban,3,Other Principal Arterial,2014.0,2014,448.0,Toyota,2217.0,RAV4,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),49.0,Toyota,14.0,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,1.0,Yes,49402.0,Toyota RAV4 *,57,57 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",99,Reported as Unknown,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,98,Not Reported,2,Partially Ejected,9,Ejection Path Unknown,0,Not Extricated or Not Applicable,8,Not Reported,2,Test Given,1,Blood,0,0.000 % BAC,8,Not Reported,2,Test Given,0,Not Transported for Treatment,7,Died at Scene,10,October,12,12,2023,2023,1927,1927,19,19:00-19:59,27,27,0,0,0,0,0,,,,,0,Occupant of a Motor Vehicle,0,No,7,Non-Hispanic
41,Oregon,410427,3,2,3,17,10,October,12,12,19,7:00pm-7:59pm,27,27,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,2,Urban,3,Other Principal Arterial,2014.0,2014,448.0,Toyota,2217.0,RAV4,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),49.0,Toyota,14.0,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,1.0,Yes,49402.0,Toyota RAV4 *,53,53 Years,2,Female,2,Passenger of a Motor Vehicle In-Transport,4,Fatal Injury (K),13,"Front Seat, Right Side",99,Reported as Unknown,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,98,Not Reported,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,8,Not Reported,2,Test Given,1,Blood,12,0.012 % BAC,8,Not Reported,2,Test Given,0,Not Transported for Treatment,7,Died at Scene,10,October,12,12,2023,2023,1927,1927,19,19:00-19:59,27,27,0,0,0,0,0,,,,,0,Occupant of a Motor Vehicle,0,No,7,Non-Hispanic
41,Oregon,410427,3,3,3,17,10,October,12,12,19,7:00pm-7:59pm,27,27,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,2,Urban,3,Other Principal Arterial,2014.0,2014,448.0,Toyota,2217.0,RAV4,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),49.0,Toyota,14.0,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,1.0,Yes,49402.0,Toyota RAV4 *,15,15 Years,2,Female,2,Passenger of a Motor Vehicle In-Transport,4,Fatal Injury (K),23,"Second Seat, Right Side",99,Reported as Unknown,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,98,Not Reported,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,8,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Test Not Given,0,Not Transported for Treatment,7,Died at Scene,10,October,12,12,2023,2023,1927,1927,19,19:00-19:59,27,27,0,0,0,0,0,,,,,0,Occupant of a Motor Vehicle,0,No,7,Non-Hispanic
41,Oregon,410427,3,4,3,17,10,October,12,12,19,7:00pm-7:59pm,27,27,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,2,Urban,3,Other Principal Arterial,2014.0,2014,448.0,Toyota,2217.0,RAV4,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),49.0,Toyota,14.0,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,1.0,Yes,49402.0,Toyota RAV4 *,17,17 Years,1,Male,2,Passenger of a Motor Vehicle In-Transport,4,Fatal Injury (K),21,"Second Seat, Left Side",99,Reported as Unknown,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,98,Not Reported,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,8,Not Reported,2,Test Given,1,Blood,0,0.000 % BAC,8,Not Reported,2,Test Given,0,Not Transported for Treatment,7,Died at Scene,10,October,12,12,2023,2023,1927,1927,19,19:00-19:59,27,27,0,0,0,0,0,,,,,0,Occupant of a Motor Vehicle,0,No,7,Non-Hispanic
41,Oregon,410428,1,1,1,43,8,August,12,12,22,10:00pm-10:59pm,44,44,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Rural,5,Major Collector,2002.0,2002,448.0,Toyota,2467.0,Tundra,60.0,Pickup,49.0,Toyota,34.0,Light Pickup,0.0,Not Applicable,12.0,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12.0,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,3.0,Rollover,0.0,Non-Collision,0.0,No or Not Reported,49482.0,Toyota Tundra,42,42 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",20,None Used/Not Applicable,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,98,Not Reported,1,Totally Ejected,9,Ejection Path Unknown,0,Not Extricated or Not Applicable,8,Not Reported,2,Test Given,1,Blood,288,0.288 % BAC,8,Not Reported,2,Test Given,0,Not Transported for Treatment,7,Died at Scene,8,August,12,12,2023,2023,2244,2244,22,22:00-22:59,44,44,0,0,0,0,0,,,,,0,Occupant of a Motor Vehicle,0,No,7,Non-Hispanic
41,Oregon,410429,1,1,1,47,9,September,11,11,21,9:00pm-9:59pm,15,15,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Urban,5,Major Collector,2006.0,2006,474.0,Honda,3478.0,VTX1300R,82.0,Motorcycle - Cruiser,37.0,Honda,80.0,Two Wheel Motorcycle (excluding motor scooters),0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special UseÂ Noted,0.0,Not Applicable,8.0,Not Applicable,12.0,12 Clock Point,0.0,No or Not Reported,37706.0,Honda 750 cc or greater,45,45 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",20,None Used/Not Applicable,7,None Used/Not Applicable,19,"Helmet, Unknown if DOT-Compliant",0,No Indication of Misuse,20,Not Deployed,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,2,Test Given,1,Blood,34,0.034 % BAC,8,Not Reported,2,Test Given,0,Not Transported for Treatment,7,Died at Scene,9,September,11,11,2023,2023,2115,2115,21,21:00-21:59,15,15,0,0,0,0,0,,,,,0,Occupant of a Motor Vehicle,0,No,7,Non-Hispanic
41,Oregon,410431,0,1,1,47,10,October,13,13,20,8:00pm-8:59pm,44,44,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Urban,1,Interstate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,52 Years,1,Male,5,Pedestrian,4,Fatal Injury (K),0,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,97,Not a Motor Vehicle Occupant,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,2,Test Given,1,Blood,329,0.329 % BAC,8,Not Reported,2,Test Given,0,Not Transported for Treatment,7,Died at Scene,10,October,13,13,2023,2023,2057,2057,20,20:00-20:59,57,57,0,0,13,13,1,0.0,Not Applicable,0.0,Not Applicable,11,"Not at Intersection - On Roadway, Not in Marked Crosswalk",0,No,1,Mexican
